github.com/AlDanial/cloc v 2.04  T=0.65 s (875.0 files/s, 347565.0 lines/s)
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------
File                                                                                                                                      blank        comment           code
./GameSpace/obj/GameSpace.csproj.nuget.g.props                                                                                                0              0             29
./GameSpace/Areas/social_hub/Views/Home/AdminLogin.cshtml                                                                                     7              0             28
./GameSpace/Areas/social_hub/Views/Home/Login.cshtml                                                                                          7              0             28
./GameSpace/Models/DM_Messages.cs                                                                                                            23             69             28
./GameSpace/Models/OrderStatusHistory.cs                                                                                                      7              4             28
./GameSpace/Models/Support_Ticket_Assignments.cs                                                                                              2              0             28
./GameSpace/appsettings.json                                                                                                                  0              0             28
./docs/ADMIN_TEMPLATE_STYLE.md                                                                                                                8              0             28
./GameSpace/Models/MiniGame.cs                                                                                                               22              0             27
./GameSpace/Models/Pet.cs                                                                                                                    21              0             26
./GameSpace/Views/Shared/_Chat.cshtml                                                                                                         4              7             26
./GameSpace/GameSpace.Api/obj/GameSpace.Api.csproj.nuget.g.props                                                                              0              0             25
./GameSpace/Models/NotificationSource.cs                                                                                                      7              4             25
./GameSpace/Views/Shared/_LoginPartial.cshtml                                                                                                 1              0             25
./docs/MODULES.md                                                                                                                             5              0             25
./GameSpace/Models/GameMetricDaily.cs                                                                                                         2              3             24
./GameSpace/wwwroot/css/site.css                                                                                                              5              1             24
./GameSpace.sln                                                                                                                               1              1             23
./GameSpace/GameSpace.Data/obj/GameSpace.Data.csproj.nuget.g.props                                                                            0              0             23
./GameSpace/GameSpace.Models/bin/Debug/net8.0/GameSpace.Models.deps.json                                                                      0              0             23
./GameSpace/Models/LeaderboardSnapshot.cs                                                                                                     2              3             23
./GameSpace/Models/PlayerMarketProductInfo.cs                                                                                                18              0             23
./GameSpace/GameSpace.Infrastructure/obj/GameSpace.Infrastructure.csproj.nuget.g.props                                                        0              0             22
./GameSpace/Models/DM_Conversations.cs                                                                                                       17             51             22
./GameSpace/Models/PlayerMarketOrderInfo.cs                                                                                                  17              0             22
./GameSpace/Models/Post.cs                                                                                                                   17              0             22
./GameSpace/Models/Thread.cs                                                                                                                 17              0             22
./GameSpace/Models/UserReport.cs                                                                                                              2              3             22
./GameSpace/Views/Shared/Error.cshtml                                                                                                         3              0             22
./GameSpace/wwwroot/font-awesome/css/regular.css                                                                                              3              6             22
./GameSpace/wwwroot/font-awesome/css/solid.css                                                                                                3              6             22
./GameSpace/wwwroot/font-awesome/css/v4-font-face.css                                                                                         0              5             22
./GameSpace/Models/EmailQueue.cs                                                                                                              2              3             21
./GameSpace/Models/Forum.cs                                                                                                                   2              3             21
./GameSpace/Partials/GameSpaceDatabaseContext.cs                                                                                              3              0             21
./GameSpace/reports/_latest/build_report.txt                                                                                                  3              0             21
./coverlet.runsettings                                                                                                                        0              0             21
./docs/CODING_STANDARDS.md                                                                                                                    6              0             21
./GameSpace/GameSpace.Core/Repositories/IUserReadOnlyRepository.cs                                                                            1              3             20
./GameSpace/Models/Game.cs                                                                                                                    2              3             20
./GameSpace/Models/ManagerRole.cs                                                                                                             4              1             20
./GameSpace/Models/ThreadPost.cs                                                                                                             15              0             20
./GameSpace/GameSpace.Models/SignInResponse.cs                                                                                               13             43             19
./GameSpace/Models/FileUpload.cs                                                                                                              2              3             19
./GameSpace/Models/MetricSource.cs                                                                                                            2              3             19
./GameSpace/reports/_latest/dotnet_build.txt                                                                                                  3              0             19
./project-docs/_archive/20250914-0214/ARCHIVE_INDEX.md                                                                                        8              0             19
./.github/workflows/ci.yml                                                                                                                    0              0             18
./GameSpace/GameSpace.Core/obj/Release/net8.0/GameSpace.Core.csproj.FileListAbsolute.txt                                                      0              0             18
./GameSpace/GameSpace.Data/obj/Debug/net8.0/GameSpace.Data.csproj.FileListAbsolute.txt                                                        0              0             18
./GameSpace/GameSpace.Infrastructure/GameSpace.Infrastructure.csproj                                                                          5              0             18
./GameSpace/GameSpace.Models/Coupon.cs                                                                                                        1              0             18
./GameSpace/Models/AuditLog.cs                                                                                                                2              3             18
